ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,office,employees
600307.SH,SSE,张正展,孙山,赵利军,626335.7424,19990421,甘肃,嘉峪关市,www.jisco.cn/structure/hongxinggufen.htm,irjg@jiugang.com,甘肃省嘉峪关市雄关东路12号,21191
600308.SH,SSE,李晓亮,魏文光,任英祥,116756.1419,19930606,山东,东营市,www.huataipaper.com,dydw1001@163.com;htzq@huatai.com;htjtzq@163.com,山东省东营市广饶县大王镇,6761
600309.SH,SSE,廖增太,寇光武,李立民,313974.6626,19981216,山东,烟台市,www.whchem.com,stocks@whchem.com;lmli@whchem.com;mhxiao@whchem.com,山东省烟台市经济技术开发区三亚路3号,15392
600310.SH,SSE,秦敏,秦敏,陆培军,82777.5,19981204,广西,贺州市,www.gdep.com.cn,Lupeijun@gdep.com.cn;600310@gdep.com.cn;600310@sina.com,广西壮族自治区贺州市平安西路12号,2681
600311.SH,SSE,刘永,刘永,辛永清,66560.0,19981112,甘肃,武威市,www.rong-hua.net,rhxyongqin@163.com;ronghualiuquan@163.com;gansuronghua@163.com,甘肃省武威市凉州区发放镇沙子沟村,647
600135.SH,SSE,王洪泽,路建波,张永光,55330.7099,19980116,河北,保定市,gufen.luckyfilm.com.cn,stock@luckyfilm.com,河北省保定市乐凯南大街6号,2588
600136.SH,SSE,易仁涛,闫爱华,高维,58461.8623,19921031,湖北,武汉市,www.ddmcgroup.cn,gaowei_ddmc@sina.com;fwq_ddmc@sina.com;public@ddmcgroup.cn,湖北省武汉市武昌区中南路99号保利大厦A座33楼,449
600137.SH,SSE,翁荣弟,翁荣弟,马中明,9721.7588,19961226,四川,宜宾市,www.langshastock.com,cjbz@vip.163.com,四川省宜宾市外南街63号,340
600138.SH,SSE,康国明,邱文鹤,范思远,72384.0,19971125,北京,北京市,www.aoyou.com,zhqb@aoyou.com,北京市东城区东直门南大街5号中青旅大厦,9761
600139.SH,SSE,石学松,孙小松,王娜,66189.0508,19971202,四川,绵阳市,www.scxbzy.com,hua.qin@scxbzy.com;600139@scxbzy.com;wangna@scxbzy.com,四川省成都市锦江区工业开发区毕升路256号中加国际16层,84
600226.SH,SSE,朱礼静,朱礼静,王旭光,312901.2583,19990511,浙江,湖州市,www.hugeleafgroup.com,600226@hugeleafgroup.com;wxg@hugeleafgroup.com;jingxia@hugeleafgroup.com,上海市浦东新区耀元路58号环球都会广场3号楼9层,913
600227.SH,SSE,丁林洪,丁林洪,先正红,169313.4201,19980828,贵州,贵阳市,www.gzsjt.com,177848551@qq.com;Cth_zqb@163.com;SJT_zqb@163.com,贵州省贵阳市阳关大道28号赤天化大厦,1238
600228.SH,SSE,卢岐,李季,陈明,24132.0,19990115,江西,赣州市,www.600228.net,600228@changjiugroup.com.cn;pr@changjiugroup.com.cn;ir@changjiugroup.com.cn,江西省南昌市青山湖区尤氨路,175
600229.SH,SSE,王为达,杨延亮,李楷,70209.601,19940614,山东,青岛市,www.citymedia.cn,qcmc@citymedia.cn;liuping@citymedia.cn;songzhw@citymedia.cn,山东省青岛市崂山区海尔路182号,1779
600230.SH,SSE,谢华生,刘增,刘晓婧,41186.3502,19980924,河北,沧州市,www.czdh.chemchina.com,czdhzqb@126.com;caiwu@czdh.com.cn,河北省沧州市运河区永济东路20号,1480
600982.SH,SSE,马奕飞,诸南虎,夏雪玲,111776.8211,19950823,浙江,宁波市,www.nbtp.com.cn,nbtp@nbtp.com.cn,浙江省宁波市鄞州区昌乐路187号发展大厦B座7F,982
600984.SH,SSE,杨宏军,李长安,白海红,96695.6865,20011208,陕西,西安市,www.scmc-xa.com,scmc600984@163.com;jsjx600984@163.com,陕西省西安市新城区金花北路418号,3646
600070.SH,SSE,赵林中,江有归,张玉兰,52194.6118,19940519,浙江,绍兴市,www.furun.net,frdjtx@163.com;whf65@126.com,浙江省诸暨市陶朱南路12号,2529
600071.SH,SSE,陈宗年,刘翔,谢会超,28157.3889,19970523,江西,上饶市,www.phenixoptics.com.cn,wangwei@phenixoptics.com.cn;600071@phenixoptics.com.cn,江西省上饶市凤凰西大道197号,3360
600072.SH,SSE,周辉,周辉,黄来和,73624.9883,19970528,上海,上海市,www.cssckj.com,mail@cssckj.com,上海市鲁班路600号江南造船大厦13楼,1552
600073.SH,SSE,吴坚,,何茹,93772.9472,19970627,上海,上海市,www.shanghaimaling.com,ml@shanghaimaling.com;ir@shanghaimaling.com,上海市杨浦区济宁路18号,13460
600074.SH,SSE,丁立红,蒋建平,丁立红,243788.6049,19970618,江苏,南京市,www.protruly.com.cn,stock@protruly.com.cn;protruly@protruly.com.cn,广东省深圳市南山区登良路23号汉京国际大厦16层,295
600141.SH,SSE,李国璋,舒龙,鲍伯颖,111939.2663,19940817,湖北,宜昌市,www.xingfagroup.com,dmb@xingfagroup.com;inform@xingfagroup.com,湖北省宜昌市高新区发展大道62号悦和大厦,11328
600145.SH,SSE,卡司木江.吾斯曼,卡司木江.吾斯曼,,149110.038,19980928,新疆,塔城地区,www.gc145.com,gcny600145@163.com;xinyi600145@163.com;df801115@163.com;pangjd@126.com,新疆维吾尔自治区塔城地区塔城市巴克图路六和广场辽塔赣商大厦,92
600146.SH,SSE,钱安,朱方明,陈海燕,46997.0,19990629,宁夏,银川市,www.600146.net,syhq@600146.net;yao.jun@600146.net;chen.haiyan@600146.net;chen.yinjun@600146.net,上海市徐汇区徐虹中路8号3楼,673
600148.SH,SSE,高汝森,孟庆洪,周勇,14151.645,19980507,吉林,长春市,www.ccyd.com.cn,600148@ccyd.com.cn;469422205@qq.com,吉林省长春市高新技术产业开发区超然街2555号,729
600149.SH,SSE,王大为,曹玫,张春岭,38016.0,19930817,河北,廊坊市,,lf600149@163.com,河北省廊坊市广阳区永丰道3号廊坊发展大厦B座22层,128
600231.SH,SSE,文广,马育民,王宝杰,277108.2743,19940504,辽宁,朝阳市,www.lggf.com.cn,lggf_zqb@126.com;Lxc19680411@126.com,辽宁省凌源市钢铁路3号,7890
600232.SH,SSE,傅国定,潘明忠,韩钧,36471.8544,19940923,浙江,舟山市,www.cn-goldeneagle.com,jinyinggufen@126.com,浙江省舟山市定海区小沙镇,2571
600233.SH,SSE,喻会蛟,潘水苗,张龙武,315983.0675,19921222,辽宁,大连市,www.yto.net.cn,panlixiang@dayang.net;ir@yto.net.cn,上海市青浦区华新镇华徐公路3029弄18号,14641
600234.SH,SSE,黄绍嘉,肖志坚,戴蓉,20244.588,19930331,山西,太原市,,rong4506@163.com;tljt600234@163.com;sswh600234@126.com,广东省深圳市福田区福保街道福保社区红柳道1号中科智宏大厦3A03,139
600235.SH,SSE,曹继华,曹继华,姚名欢,35130.0,19981112,浙江,嘉兴市,www.mfspchina.com,dsh@mfspchina.com;yaominghuan@mfspchina.net;dsh@mfspchina.net,浙江省嘉兴市甪里街70号,1392
600236.SH,SSE,刘广迎,李凯,吴育双,788237.7802,19920904,广西,南宁市,www.ggep.com.cn,ggep@ggep.com.cn;ggwuyushuang@163.com;ggep600236@163.com,广西壮族自治区南宁市青秀区民族大道126号,3593
688599.SH,SSE,高纪凡,高纪凡,吴群,206802.6375,19971226,江苏,常州市,www.trinasolar.com/cn,IR@trinasolar.com,江苏省常州市新北区天合光伏产业园天合路2号,12417
600075.SH,SSE,宋晓玲,关刚,李刚,135972.7738,19970609,新疆,石河子市,www.xj-tianye.com,ygdq@sohu.com;xjty_zqb@126.com;master@xjtymail.com,新疆维吾尔自治区石河子市经济技术开发区北三东路36号,3153
600076.SH,SSE,邵建东,郭志先,牟儆,103426.4129,19930901,山东,潍坊市,www.hbkangxin.com.cn,zqbir@hbkangxin.cn,湖北省孝感市汉川市经济开发区新河工业园路特一号,934
600077.SH,SSE,俞建午,俞建午,郑羲亮,134012.2326,19990322,浙江,杭州市,www.songdu.com,600077@songdu.com,浙江省杭州市富春路789号宋都大厦,1112
600078.SH,SSE,江永康,王国忠,韦莉,66257.2861,19940628,江苏,无锡市,,cx@phosphatechina.com,江苏省江阴市梅园大街618号,2257
600079.SH,SSE,李杰,邓霞飞,李前伦,154402.4713,19930330,湖北,武汉市,www.humanwell.com.cn,renfu.pr@renfu.com.cn,湖北省武汉市东湖高新区高新大道666号,15711
600151.SH,SSE,张建功,荆怀靖,万潞,143425.2287,19980528,上海,上海市,www.ht-saae.com,saae@ht-saae.com,上海市徐汇区漕溪路222号航天大厦南楼,2532
600152.SH,SSE,何承命,杨东文,薛春林,42092.0087,19930728,浙江,宁波市,www.veken-tech.com,yangyu@mail.veken.com;xcl@mail.veken.com,浙江省宁波市海曙区柳汀街225号月湖金贸大厦20楼,2412
600153.SH,SSE,郑永达,林茂,江桂芝,286355.253,19980610,福建,厦门市,www.chinacnd.com,jgz@chinacnd.com;lqhuang@chinacnd.com;pub@chinacnd.com,福建省厦门市思明区环岛东路1699号建发国际大厦29层,18540
600155.SH,SSE,陶永泽,张小艾,巫兰,173955.6648,19980721,北京,北京市,www.baoshuogufen.cn,bszqb@huachuang-group.cn;hcyadb@huachuang-group.cn,"北京市西城区锦什坊街26号楼3层301-2,河北省保定市高新区隆兴中路177号",2831
600150.SH,SSE,张英岱,季峻,陶健,447242.8758,19980512,上海,上海市,csscholdings.cssc.net.cn,stock@csscholdings.com;zhangdb@csscholdings.com,上海市浦东新区浦东大道1号15A层,7670
600237.SH,SSE,黄明强,鲍俊华,李骏,56436.9565,19960808,安徽,铜陵市,www.tong-feng.com,webmaster@tong-feng.com;600237@tong-feng.com,安徽省铜陵市经济技术开发区翠湖三路399号铜峰工业园,1920
600238.SH,SSE,冯彪,冯彪,杨鹏,44820.0,19920303,海南,海口市,www.yedao.com,yedaohainan@163.com,海南省海口市秀英区药谷二期药谷二横路2号,664
600239.SH,SSE,李家龙,杜胜,李映红,160568.6909,19970421,云南,昆明市,www.ynctzy.com,ynctzy@163.com,云南省昆明市民航路869号融城金阶广场A座,4672
600240.SH,SSE,余威,钟欣,刘奕莹,142425.36,19981009,北京,北京市,www.huayezb.com,hy@huayezb.com,北京市朝阳区东四环中路39号A座16层,81
600241.SH,SSE,杨晓华,赵振宇,庄绍英,29430.2115,19990329,辽宁,大连市,www.shidaiwanheng.com,600241@shidaiwanheng.com,辽宁省大连市中山区港湾街7号,1635
600242.SH,SSE,厉群南,,厉群南,45666.5122,19930603,广东,阳江市,www.zhongchangdata.com,investor@zhongchangdata.com,上海市黄浦区外马路978号11层,182
603303.SH,SSE,倪强,杜国红,陈仕勇,48771.5366,19961230,浙江,金华市,www.tospolighting.com.cn,stock@tospolighting.com.cn,浙江省东阳市横店工业区科兴路88号,3602
688157.SH,SSE,凌云剑,凌云剑,伍俊芸,7960.0,20090320,湖南,长沙市,www.sokan.com.cn,zqb@sokan.com.cn,湖南省长沙市宁乡经济技术开发区三环北路777号,367
603595.SH,SSE,沈晓宇,沈晓宇,罗斌斌,21292.5243,20080125,浙江,湖州市,www.tonytech.com,public@tonytech.com,浙江省湖州市吴兴区织里镇利济东路555号,1019
600080.SH,SSE,张朝阳,韩卓军,,37327.0285,19960214,陕西,西安市,www.ginwa.com.cn,irm@ginwa.com.cn,陕西省西安市高新区科技四路202号,770
600081.SH,SSE,陈兴林,江川,天涯,31356.0,19980429,上海,上海市,www.detc.com.cn,tianya@detc.com.cn;postmaster@detc.com.cn;zhengming@detc.com.cn,上海市中山北路2000号22楼,4682
600082.SH,SSE,任宇,任宇,李刚,64611.5826,19930105,天津,天津市,www.hitech-develop.com,irm@hitech-develop.com;ligang@hitech-develop.com,天津市滨海高新区华苑产业区(环外)海泰发展五道16号C号楼C座,76
600083.SH,SSE,王伟,林泽杭,朱洁,23000.0,19930508,江苏,苏州市,www.toppers.com.cn,gdbx600083@163.com;600083@boxinholding.com,江苏省苏州市姑苏区朱家湾街8号姑苏软件园B2栋16层,35
600084.SH,SSE,崔明宏,苏斌,侯伟,112372.683,19970707,新疆,乌鲁木齐市,www.guoanwine.com,houwei@citicguoanwine.com;zhangshun@citicguoanwine.com;zpjy600084@163.com,新疆维吾尔自治区乌鲁木齐市红山路39号,481
600157.SH,SSE,王广西,窦红平,李军,1242579.5326,19920730,山西,晋中市,www.wtecl.com/www.永泰能源.中国,wteclbg@126.com;wteclzqb@126.com;ytnynfw@126.com,山西省太原市小店区亲贤北街9号双喜广场26-27F,8651
600158.SH,SSE,王卫东,单铁,许宁宁,95951.3067,20060417,天津,天津市,www.csig158.com,csig@csig158.com;xuningning@csig158.com,北京市朝阳区朝外大街225号,878
600159.SH,SSE,马云虎,范学朋,李铁,83000.3232,19980508,北京,北京市,www.dldc.com.cn,litie6@126.com;dldclz@163.com;dldc@dldc.com.cn,北京市顺义区府前东街甲2号,345
600160.SH,SSE,胡仲明,韩金铭,刘云华,269974.6081,19980617,浙江,衢州市,www.jhgf.com.cn,gfzqb@juhua.com.cn;zhuli@juhua.com.cn;jhgf@juhua.com.cn,浙江省衢州市柯城区,6936
600161.SH,SSE,付道兴,付道兴,慈翔,125444.0168,19980608,北京,北京市,www.TiantanBio.com,ttswdb@sinopharm.com,北京市朝阳区双桥路乙2号院A座一层,3415
600156.SH,SSE,肖群锋,刘国华,蒋宏凯,40211.0702,19980519,湖南,长沙市,,hnhsgf@163.com,湖南省长沙市天心区芙蓉中路三段420号华升大厦,1749
600243.SH,SSE,于世光,于世光,李祥军,43885.0,19980818,青海,西宁市,www.qhhdsy.com,qhhdsyoffice@china.com;lixj521@126.com;liuwzhd@21cn.com,青海省西宁市城东区七一路318号,2046
600246.SH,SSE,王忆会,张家静,匡娜,205400.9302,19981230,北京,北京市,www.vantone.com,dongban@vantone.com;yangmeng@vantone.com,北京市朝阳区朝外大街甲6号万通中心写字楼D座4层,310
600247.SH,SSE,方项,申方文,赖淑婷,33644.16,19811226,吉林,吉林市,,ccgcxu@126.com;ccgf600247@126.com;shutinglai@126.com,广东省深圳市福田区深南大道6008号特区报业大厦10B,121
600248.SH,SSE,莫勇,康宇麟,刘洋,91795.2672,19981130,陕西,咸阳市,www.ycpcec.com,liuyangychj@163.com,陕西省咸阳市杨凌农业高新技术产业示范区新桥北路2号延长化建大厦,4684
600250.SH,SSE,徐德健,丁益兵,张金源,31059.3879,19920630,江苏,南京市,www.nantex.com.cn,zgx@nantex.com.cn;zjy@nantex.com.cn,江苏省南京市秦淮区小心桥东街18号,473
603063.SH,SSE,韩玉,韩玉,刘济洲,43275.0568,20070420,广东,深圳市,www.hopewind.com,ir@hopewind.com,广东省深圳市南山区西丽官龙村第二工业区11栋,1185
600085.SH,SSE,高振坤,邸淑兵,贾泽涛,137147.0262,19970618,北京,北京市,gf.tongrentang.com,jiazetao@tongrentang.com;liquanlin@tongrentang.com;tongrentang@tongrentang.com,北京市东城区崇文门外大街42号,18398
600086.SH,SSE,张文风,张文风,赵琳迪,135000.0,19930713,湖北,鄂州市,www.goldjade.cn,zhaolindi@dfjy600086.com;Dfjy600086@sina.cn;hanlinlin@dfjy600086.com,广东省深圳市罗湖区贝丽北路水贝工业区2栋东方金钰珠宝大厦3楼,189
601975.SH,SSE,张保良,周斌,曾善柱,494211.6343,19930908,江苏,南京市,www.njtc.com.cn,zengshanzhu@njtc.com.cn;irm@njtc.com.cn;gongxiaofeng@njtc.com.cn,江苏省南京市鼓楼区中山北路324号油运大厦,2130
600088.SH,SSE,唐世鼎,王钧,贺芳,39770.64,20020531,上海,上海市,www.ctv-media.com.cn,irmanager@ctv-media.com.cn,"上海市浦东新区福山路450号新天国际大厦17层A座,北京市朝阳区西大望路1号温特莱中心B座22层",1103
600162.SH,SSE,翟美卿,翟美卿,吴光辉,339578.1424,19940130,广东,深圳市,www.hkhc.com.cn,hexiaoxia@hkhc.com.cn;hkhc@hkhc.com.cn,广东省广州市番禺区迎宾路锦绣香江花园香江控股办公楼,3798
600163.SH,SSE,张骏,王坊坤,段静静,168930.2988,19980526,福建,南平市,www.zhongminenergy.com,nzzqb@fjnz163.com;zmzqb@zmny600163.com,福建省福州市鼓楼区五四路210号国际大厦二十二层,306
600165.SH,SSE,高小平,陈瑞,张宝林,68488.3775,19980514,宁夏,石嘴山市,www.xinrihengli.com,official@xinrihengli.com,宁夏回族自治区银川市金凤区黄河东路888-1号恒泰商务大厦18层,360
600166.SH,SSE,张夕勇,巩月琼,龚敏,657519.2047,19960828,北京,北京市,www.foton.com.cn,600166@foton.com.cn;gongmin@foton.com.cn;chenweijuan@foton.com.cn,北京市昌平区沙河镇沙阳路老牛湾村北,22767
600167.SH,SSE,苏壮强,朱昌一,刘思生,228811.9475,19990125,辽宁,沈阳市,,zqb@shnd.sina.net,辽宁省沈阳市浑南新区远航中路1号,3193
600253.SH,SSE,年大明,李富志,刘宁宇,42000.0,19990504,河南,驻马店市,www.topfond.com,info@topfond.com;stock@topfond.com,河南省驻马店市光明路2号,4434
600255.SH,SSE,宋志刚,,张龙,176959.3555,19980928,安徽,芜湖市,www.ahxinke.com,ir@ahxinke.cn,安徽省芜湖市经济技术开发区珠江路3号,1086
600256.SH,SSE,林发现,韩士发,倪娟,675403.278,19990410,新疆,乌鲁木齐市,www.xjguanghui.com,guanghuigufen@xjghjt.com;zqb600256@126.com;nijuan@xjghjt.com,新疆维吾尔自治区乌鲁木齐市新华北路165号广汇中天广场27层,5960
600257.SH,SSE,罗订坤,罗订坤,张园美,48123.7188,19990118,湖南,常德市,www.dhszgf.com,TJDHGF@163.com;dhgf@dhszgf.com;zymdhgf@163.com,湖南省常德市武陵区城北办事处建设巷社区建设东路348号,1254
600252.SH,SSE,焦明,蒋神州,焦明,347510.7147,19930728,广西,梧州市,www.wz-zhongheng.com,zhongheng@wz-zhongheng.com;zh600252@126.com,广西壮族自治区梧州市工业园区工业大道1号,2469
601609.SH,SSE,楼国强,楼城,丁星驰,145696.9,19920620,浙江,宁波市,www.jtgroup.com.cn,stock@jtgroup.com.cn,浙江省宁波市江北区慈城镇城西西路1号,6395
605376.SH,SSE,王利平,陈钢强,蒋颖,26160.0,20101105,江苏,宿迁市,www.boqianpvm.com,stock@boqianpvm.com,江苏省宿迁市高新技术开发区江山大道23号,640
600089.SH,SSE,张新,黄汉杰,焦海华,371431.2789,19930226,新疆,昌吉回族自治州,www.tbea.com,tbeazqb@tbea.com;jiaohaihua@tbea.com;yuyongxin@tbea.com,新疆维吾尔自治区昌吉市北京南路189号,17098
600090.SH,SSE,张美华,李青,张美华,143966.2945,19930426,新疆,乌鲁木齐市,www.cnready.com,xjtongjitang@163.com;nybxjhops@sina.com,新疆维吾尔自治区乌鲁木齐市经济技术开发区上海路130号,959
600091.SH,SSE,李国春,李国春,关明,43741.2524,19970626,内蒙古,包头市,www.tomotech.com,600091@sina.com;guanming@tomotech.com,内蒙古自治区包头市稀土高新技术产业开发区曙光路22号,1207
600092.SH,SSE,焦平,,葛熙富,26119.62,19920928,陕西,西安市,,jmgufen@163.com,陕西省西安市莲湖区枣园东路2号,29
600093.SH,SSE,阚友钢,吴江,薛鹏,112244.75,19970623,四川,成都市,www.easy-visible.com,peng.xue@easy-visible.com;e-visible@easy-visible.com,云南省昆明市西山区前卫西路688号九天大厦10楼,168
600168.SH,SSE,黄思,曹明,李凯,70956.9692,19980417,湖北,武汉市,www.600168.com.cn,dmxx@600168.com.cn;whkg@600168.com.cn,湖北省武汉市武昌区中北路263号武汉控股大厦,1043
600169.SH,SSE,韩珍堂,陶家晋,韩珍堂,256395.5,19980706,山西,太原市,www.tyhi.com.cn,tyhi@tz.com.cn,山西省太原市万柏林区玉河街53号,6990
600170.SH,SSE,徐征,卞家骏,李胜,890439.7728,19980615,上海,上海市,www.scg.com.cn,sc@china-scg.cn;ir@scg.com.cn,上海市虹口区东大名路666号,42762
600171.SH,SSE,马玉川,秦毅,周承捷,70412.1614,19880910,上海,上海市,www.belling.com.cn,bloffice@belling.com.cn,上海市徐汇区漕河泾开发区宜山路810号,309
600172.SH,SSE,庞文龙,陈治强,袁超峰,144218.4476,19981103,河南,许昌市,www.hhxf.com,hhxfzjb@hhxf.com,河南省长葛市人民路200号,2760
600173.SH,SSE,陈嫣妮,王希全,马亚军,70098.9244,19930717,浙江,绍兴市,www.wolong-re.com,mayajun@wolong.com;wolong600173@wolong.com;wuhuiming@wolong.com,浙江省绍兴市上虞区人民西路1801号,166
600258.SH,SSE,白凡,孙坚,段中鹏,98771.5462,19990212,北京,北京市,www.bthhotels.com,dzpxx@sohu.com;stock@btghg.com;lixin@btghotels.com,北京市西城区复兴门内大街51号,19407
600259.SH,SSE,吴泽林,刘聪,赵学超,30180.2291,19930618,海南,海口市,www.gsysgf.com,gsys87226381@163.com;ysgsys@gdmi.com,广东省广州市天河区林和西路157号保利中汇广场A栋31-32楼,1448
600260.SH,SSE,朱弟雄,朱俊霖,韩平,99718.122,19930228,湖北,荆州市,www.cnkaile.com,hanping@cnkaile.com;kaile@cnkaile.com;zhouhupei@cnkaile.com,湖北省荆州市公安县斗湖堤镇城关,2336
600261.SH,SSE,陈卫,官勇,赵芳华,145210.293,19970716,浙江,绍兴市,www.yankon.com,zhaofh@yankon.com;sunzj@yankon.com;ygjt@yankon.com,浙江省绍兴市上虞区曹娥街道人民大道西段568号,8188
600262.SH,SSE,李军,邬青峰,常德明,17000.0,19880426,内蒙古,包头市,www.chinanhl.com,cdm@chinanhl.com;tfl@chinanhl.com,内蒙古自治区包头市稀土高新技术产业开发区北方股份大厦,805
600096.SH,SSE,段文瀚,崔周全,钟德红,142591.6538,19970702,云南,昆明市,www.yyth.com.cn,caozaikun@yth.com.cn;zqb@yth.com.cn;zhongdehong@yth.cn;suyun@yth.cn,云南省昆明市西山区滇池路1417号,11318
600097.SH,SSE,谢峰,吴昔磊,汪涛,24093.6559,19931011,上海,上海市,www.skmic.sh.cn,ir@skmic.sh.cn,上海市杨浦区安浦路661号3号楼3楼,1140
600098.SH,SSE,伍竹林,吴旭,吴宏,272619.6558,19921113,广东,广州市,www.gdg.com.cn,600098@gdg.com.cn,广东省广州市天河区临江大道3号31-32楼,5316
600094.SH,SSE,俞锦,俞锦,张燕琦,247532.5057,19960718,上海,上海市,www.greattown.cn,dmc@greattown.cn;chizhiqiang@greattown.cn;zhangyanqi@greattown.cn,上海市长宁区红宝石路500号东银中心B栋29楼,1111
600095.SH,SSE,史建明,蒋军,黄海伦,268199.0294,19940325,黑龙江,哈尔滨市,www.hgk-group.com,xcgf@600095.com.cn;ir@600095.com.cn,黑龙江省哈尔滨市高新技术产业开发区迎宾路集中区太湖北路7号,627
600175.SH,SSE,闻掌华,闻掌华,沈旭涛,357648.8773,19880604,浙江,湖州市,www.chinameidu.com,Jameszz1987@163.com,浙江省湖州市德清县德清大道299号美都中心,1385
600176.SH,SSE,曹江林,张毓强,李畅,350230.6849,19990416,浙江,嘉兴市,www.jushi.com,ir@jushi.com,浙江省桐乡市梧桐街道文华南路669号,11395
600177.SH,SSE,李如成,李寒穷,刘新宇,462900.2973,19930625,浙江,宁波市,www.youngor.com,ir@youngor.com,浙江省宁波市鄞州区鄞县大道西段2号,22022
600178.SH,SSE,陈笠宝,杨宝全,王江华,46208.0,19981008,黑龙江,哈尔滨市,www.daae.com.cn,DADL600178@263.NET.CN,黑龙江省哈尔滨市平房区保国街51号,2350
600179.SH,SSE,王经文,王经文,荣兴,436428.6051,19981030,黑龙江,齐齐哈尔市,www.antong56.com,antong@renjian.cn,福建省泉州市丰泽区东海街道通港西街156号安通控股大厦,1273
600180.SH,SSE,燕刚,李群立,张菊芳,101647.7464,19980625,山东,烟台市,www.ccsoln.com,ir@ccsoln.com,北京市西城区宣武门外大街10号庄胜广场中央办公楼南翼11层,551
600263.SH,SSE,毛志远,杨思民,郑凯,40813.301,19990318,北京,北京市,www.crbcint.com,zqb@crbcint.com;int@crbcint.com,北京市东城区东中街9号东环广场A座写字楼八层,4595
600265.SH,SSE,程霄,程霄,程霄,12980.0,19990309,云南,昆明市,www.jgly.cn,jgly@jgly.cn;jglyxzb@163.com;jglymsc@163.com,云南省景谷傣族彝族自治县林纸路201号,371
600266.SH,SSE,陈代华,储昭武,张财广,225653.76,19981230,北京,北京市,www.bucid.com,tz@bucid.com;zhangcaiguang@bucid.com;liwei@bucid.com;zhangcg@bucid.com,北京市朝阳区北土城西路11号城建开发大厦,2757
600267.SH,SSE,蒋国平,李琰,沈锡飞,96553.1842,19980211,浙江,台州市,www.hisunpharm.com,stock600267@hisunpharm.com;hy@hisunpharm.com;bgs@hisunpharm.com,浙江省台州市椒江区外沙路46号,8072
600268.SH,SSE,王凤蛟,经海林,解宏松,69526.5184,19990922,江苏,南京市,www.sac-china.com,s-dept@sac-china.com,江苏省南京市浦口高新技术开发区星火路8号,3763
600099.SH,SSE,孙峰,陈文龙,李鹏鹏,21912.0,19970628,江苏,泰州市,www.linhai.cn,LH.TZ@PUBLIC.TZ.JS.CN;18052610333@189.cn;417436248@qq.com,江苏省泰州市迎春西路199号,572
600100.SH,SSE,黄敏刚,胡军,张健,296389.8951,19970625,北京,北京市,www.thtf.com.cn,600100@thtf.com.cn,北京市海淀区清华同方科技大厦A座29层,13111
600101.SH,SSE,王更生,向道泉,雷斌,42143.267,19880429,四川,遂宁市,www.mxdl.com.cn,600101@mxdl.com.cn;zhanger02@126.com;tangmin_law@vip.126.com;mxdl600101@163.com,四川省遂宁市开发区明月路56号,1755
600102.SH,SSE,陈启祥,罗登武,闵宪金,92227.3092,19970822,山东,济南市,www.laigang.com,lggfzqb@126.com,山东省济南市钢城区新兴路21号,15534
600103.SH,SSE,张小强,林小河,潘其星,230581.7807,19930401,福建,福州市,www.qingshanpaper.com,279875009@qq.com;qszy600103@163.com,福建省三明市沙县青州镇青山路1号,3724
600181.SH,SSE,方瑞斌,李畅鸿,王薇佳,34813.6224,19980916,云南,昆明市,www.eunida.com,unida@eunida.com;ydwwj@eunida.com;lichanghong@eunida.com,云南省昆明市国家高新技术产业开发区科医路59号,699
600182.SH,SSE,李怀靖,钱倍奋,邬晓芳,34000.0,19930608,黑龙江,牡丹江市,www.gititirecorp.com,giticorp@giti.com,上海市长宁区临虹路280-2号,3291
600183.SH,SSE,刘述峰,陈仁喜,唐芙云,228996.0471,19850627,广东,东莞市,www.syst.com.cn,tzzgx@syst.com.cn,广东省东莞市万江区莞穗大道411号,10325
600185.SH,SSE,鲁君四,林强,邹超,206109.143,19990609,广东,珠海市,www.greedc.com,gldc@greedc.com,广东省珠海市石花西路213号,1462
600186.SH,SSE,王维法,韩安道,罗贤辉,137992.3955,19980702,河南,周口市,www.mylotushealth.com,Wei.song@mylotushealth.com;lhg@mylotushealth.com,河南省项城市莲花大道18号,1712
600187.SH,SSE,尹峻,丁宏伟,庄建龙,165393.5128,19981103,黑龙江,哈尔滨市,www.interchinawater.com,zhangxi@interchina.com;beijing@interchina.com,上海市闵行区联航路1188号1幢西楼2层,796
600269.SH,SSE,王国强,李诺,付艳,233540.7014,19980331,江西,南昌市,www.600269.cn,gygs@600269.cn;zxkurt@600269.cn,江西省南昌市西湖区朝阳洲中路367号赣粤大厦,3478
600270.SH,SSE,高伟,高伟,王晓征,90548.172,19991011,北京,北京市,www.sinoair.com,stock@sinoair.com,北京市顺义区天竺空港工业区A区天柱路20号,3128
600275.SH,SSE,高士庆,樊国红,高士庆,50883.7238,19990427,湖北,鄂州市,www.wuchangyu.com.cn,wuchangyu@263.net,湖北省鄂州市鄂城区洋澜路中段东侧第三幢第四层,437
600276.SH,SSE,周云曙,周云曙,刘笑含,533171.7041,19970428,江苏,连云港市,www.hrs.com.cn,600276@hrs.com.cn;liuxiaohan@hrs.com.cn;shangqingming@hrs.com.cn,江苏省连云港市经济技术开发区昆仑山路7号,24431
600277.SH,SSE,王文彪,王钟涛,侯菁慧,273894.0149,19990127,内蒙古,鄂尔多斯市,www.elion.cn,elion600277_zqb@elion.com.cn,北京市朝阳区光华路15号亿利生态广场一号楼19层,4217
